group,type,specimen,strain,stress
N3,sinusoidal,5,19.20877,2.338041
N3,sinusoidal,5,20.19164,2.368251
N3,sinusoidal,5,21.17463,2.402469
N3,sinusoidal,5,22.15717,2.415308
N3,sinusoidal,5,22.45457,0.02366667
N3,sinusoidal,5,22.45457,0.02356667
N3,sinusoidal,5,22.45463,0.02355641
N3,sinusoidal,5,22.45471,0.02357692
N3,sinusoidal,5,22.45471,0.02358974
N3,sinusoidal,5,22.45471,0.02355
N3,sinusoidal,5,22.45471,0.02358462
N3,sinusoidal,5,22.45471,0.02355769
N3,sinusoidal,5,22.45471,0.02358462
N3,sinusoidal,5,0.1042923,0.04655256
N3,sinusoidal,5,1.088815,0.3671013
N3,sinusoidal,5,2.071585,0.6174884
N3,sinusoidal,5,3.054508,0.8100449
N3,sinusoidal,5,4.036923,0.981082
N3,sinusoidal,5,5.0196,1.135728
N3,sinusoidal,5,6.003677,1.27675
N3,sinusoidal,5,6.986247,1.407083
N3,sinusoidal,5,7.9692,1.529276
N3,sinusoidal,5,8.952001,1.642296
N3,sinusoidal,5,9.934415,1.746636
N3,sinusoidal,5,10.91806,1.843838
N3,sinusoidal,5,11.90094,1.934351
N3,sinusoidal,5,12.88394,2.020779
N3,sinusoidal,5,13.86617,2.102309
N3,sinusoidal,5,14.84935,2.180337
N3,sinusoidal,5,15.83285,2.25338
N3,sinusoidal,5,16.81545,2.318031
N3,sinusoidal,5,17.7986,2.365317
N3,sinusoidal,5,18.78097,2.409208
N3,sinusoidal,5,19.76355,2.424921
N3,sinusoidal,5,20.74766,2.413186
N3,sinusoidal,5,21.73031,2.416774
N3,sinusoidal,5,22.71334,2.425236
N3,sinusoidal,5,23.69576,2.416683
N3,sinusoidal,5,24.67848,2.425085
N3,sinusoidal,5,25.66224,2.419364
N3,sinusoidal,5,26.64492,2.437004
N3,sinusoidal,5,27.62785,2.44887
N3,sinusoidal,5,28.61003,2.459259
N3,sinusoidal,5,29.59321,2.467673
N3,sinusoidal,5,30.57694,2.477124
N3,sinusoidal,5,31.55974,2.486095
N3,sinusoidal,5,32.54243,2.494319
N3,sinusoidal,5,33.525,2.501649
N3,sinusoidal,5,34.50788,2.506676
N3,sinusoidal,5,35.49133,2.500368
N3,sinusoidal,5,36.4742,0.02438718
N3,sinusoidal,5,37.45724,0.02449744
N3,sinusoidal,5,38.43959,0.02422821
N3,sinusoidal,5,39.42254,0.02462564
N3,sinusoidal,5,40.40619,0.02463333
N3,sinusoidal,5,41.38902,0.0246641
N3,sinusoidal,5,42.37198,0.02453333
N3,sinusoidal,5,43.35424,0.02472564
N3,sinusoidal,5,44.3372,0.02488077
N3,sinusoidal,5,45.32103,0.02469744
S1,sawtooth,1,0.0192,0.02328462
S1,sawtooth,1,0.5736308,0.2067038
S1,sawtooth,1,1.129631,0.3697026
S1,sawtooth,1,1.685446,0.5076666
S1,sawtooth,1,2.240954,0.6275603
S1,sawtooth,1,2.7958,0.7354513
S1,sawtooth,1,3.351277,0.8357628
S1,sawtooth,1,3.907477,0.9299821
S1,sawtooth,1,4.463293,1.020673
S1,sawtooth,1,5.0188,1.106844
S1,sawtooth,1,5.573831,1.188572
S1,sawtooth,1,6.129031,1.266818
S1,sawtooth,1,6.6852,1.340227
S1,sawtooth,1,7.241015,1.410759
S1,sawtooth,1,7.796677,1.477555
S1,sawtooth,1,8.351985,1.542535
S1,sawtooth,1,8.90723,1.604092
S1,sawtooth,1,9.462954,1.663801
S1,sawtooth,1,10.01885,1.721421
S1,sawtooth,1,10.5744,1.776086
S1,sawtooth,1,11.12994,1.828254
S1,sawtooth,1,11.68483,1.878488
S1,sawtooth,1,12.2406,1.926728
S1,sawtooth,1,12.79665,1.973136
S1,sawtooth,1,13.35223,2.014409
S1,sawtooth,1,13.90797,2.050654
S1,sawtooth,1,14.46271,2.077394
S1,sawtooth,1,15.01857,0.6316282
S1,sawtooth,1,15.57468,0.01483077
S1,sawtooth,1,16.13019,0.01486154
S1,sawtooth,1,16.68566,0.01491282
S1,sawtooth,1,17.24063,0.0149641
S1,sawtooth,1,17.79617,0.01494487
S1,sawtooth,1,18.35226,0.01497564
S1,sawtooth,1,18.90811,0.01499615
S1,sawtooth,1,19.46365,0.01511795
S1,sawtooth,1,20.01885,0.01516795
S1,sawtooth,1,20.57405,0.01515
S1,sawtooth,1,21.13006,0.01523846
S1,sawtooth,1,21.68591,0.01532179
S1,sawtooth,1,22.24138,0.01546923
S1,sawtooth,1,22.79688,0.01552692
S1,sawtooth,1,23.35185,0.01545128
S1,sawtooth,1,0.4719846,0.1459705
S1,sawtooth,1,1.027415,0.3168205
S1,sawtooth,1,1.583692,0.4694167
S1,sawtooth,1,2.139169,0.6027923
S1,sawtooth,1,2.694815,0.7181962
S1,sawtooth,1,3.249784,0.8247538
S1,sawtooth,1,3.805185,0.9206423
S1,sawtooth,1,4.361339,1.012656
S1,sawtooth,1,4.9172,1.100103
S1,sawtooth,1,5.472892,1.181788
S1,sawtooth,1,6.028123,1.258633
S1,sawtooth,1,6.583092,1.33264
S1,sawtooth,1,7.139338,1.4017
S1,sawtooth,1,7.694923,1.469014
S1,sawtooth,1,8.250231,1.531921
S1,sawtooth,1,8.806015,1.591549
S1,sawtooth,1,9.360785,1.647218
S1,sawtooth,1,9.916831,0.1015449
S1,sawtooth,1,10.47275,0.06133205
S1,sawtooth,1,11.02826,0.06144743
S1,sawtooth,1,11.58397,0.06150256
S1,sawtooth,1,12.13863,0.06154872
S1,sawtooth,1,12.69443,0.06166795
S1,sawtooth,1,13.25068,0.06166667
S1,sawtooth,1,13.80629,0.06178461
S1,sawtooth,1,14.36192,0.06182692
S1,sawtooth,1,14.91689,0.06193462
S1,sawtooth,1,0.3035385,0.09272564
S1,sawtooth,1,0.8589384,0.2641372
S1,sawtooth,1,1.414446,0.4179628
S1,sawtooth,1,1.969338,0.554327
S1,sawtooth,1,2.524877,0.6729949
S1,sawtooth,1,3.081077,0.7773782
S1,sawtooth,1,3.636615,0.8745334
S1,sawtooth,1,4.192246,0.9660295
S1,sawtooth,1,4.747323,1.053349
S1,sawtooth,1,5.302492,1.133885
S1,sawtooth,1,5.858723,1.210336
S1,sawtooth,1,6.414415,1.282132
S1,sawtooth,1,6.970277,1.349581
S1,sawtooth,1,7.525584,1.414479
S1,sawtooth,1,8.080554,1.47462
S1,sawtooth,1,8.636523,1.533432
S1,sawtooth,1,9.192492,1.589296
S1,sawtooth,1,9.748031,1.638431
S1,sawtooth,1,10.30354,1.657624
S1,sawtooth,1,10.85835,0.04370513
S1,sawtooth,1,11.41417,0.04379744
S1,sawtooth,1,11.97037,0.04390128
S1,sawtooth,1,12.5258,0.04395
S1,sawtooth,1,13.08149,0.0440859
S1,sawtooth,1,13.63638,0.04419872
S1,sawtooth,1,14.19209,0.04420385
S1,sawtooth,1,0.5101846,0.1908551
S1,sawtooth,1,1.065846,0.3578577
S1,sawtooth,1,1.621631,0.500868
S1,sawtooth,1,2.176708,0.6236423
S1,sawtooth,1,2.731831,0.7344602
S1,sawtooth,1,3.287846,0.8377218
S1,sawtooth,1,3.843769,0.9334615
S1,sawtooth,1,4.399354,1.021461
S1,sawtooth,1,4.954739,1.107259
S1,sawtooth,1,5.509631,1.18943
S1,sawtooth,1,6.065492,1.267415
S1,sawtooth,1,6.621538,1.341247
S1,sawtooth,1,7.177077,1.412032
S1,sawtooth,1,7.732692,1.479658
S1,sawtooth,1,8.287939,1.545167
S1,sawtooth,1,8.843754,1.607276
S1,sawtooth,1,9.399339,1.667074
S1,sawtooth,1,9.954924,1.724072
S1,sawtooth,1,10.51069,1.77874
S1,sawtooth,1,11.06561,1.830076
S1,sawtooth,1,11.62109,1.876626
S1,sawtooth,1,12.17717,1.918345
S1,sawtooth,1,12.73295,1.958074
S1,sawtooth,1,13.28869,1.999233
S1,sawtooth,1,13.84403,1.555349
S1,sawtooth,1,14.39874,0.01424744
S1,sawtooth,1,14.95502,0.01439103
S1,sawtooth,1,15.51079,0.01444872
S1,sawtooth,1,16.06614,0.01466026
S1,sawtooth,1,16.62154,0.01469359
S1,sawtooth,1,17.17669,0.01473846
S1,sawtooth,1,17.73266,0.01478333
S1,sawtooth,1,0.2303846,0.09642949
S1,sawtooth,1,0.7865385,0.2752577
S1,sawtooth,1,1.342431,0.4288269
S1,sawtooth,1,1.897908,0.5599051
S1,sawtooth,1,2.453369,0.6742782
S1,sawtooth,1,3.008385,0.7803423
S1,sawtooth,1,3.563954,0.877018
S1,sawtooth,1,4.1202,0.9651872
S1,sawtooth,1,4.675631,1.053235
S1,sawtooth,1,5.231631,1.135051
S1,sawtooth,1,5.786262,1.214965
S1,sawtooth,1,6.341877,1.292883
S1,sawtooth,1,6.898262,1.366086
S1,sawtooth,1,7.453585,1.436174
S1,sawtooth,1,8.0092,1.503047
S1,sawtooth,1,8.564169,1.566806
S1,sawtooth,1,9.119646,1.626999
S1,sawtooth,1,9.675831,1.685295
S1,sawtooth,1,10.23149,1.741635
S1,sawtooth,1,10.78712,1.795372
S1,sawtooth,1,11.34228,1.847909
S1,sawtooth,1,11.89732,1.898229
S1,sawtooth,1,12.45352,1.944859
S1,sawtooth,1,13.00937,1.989301
S1,sawtooth,1,13.565,2.030722
S1,sawtooth,1,14.12046,2.064891
S1,sawtooth,1,14.67571,1.378729
S1,sawtooth,1,15.23117,0.01275128
S1,sawtooth,1,15.78706,0.01276667
S1,sawtooth,1,16.34272,0.01289615
S1,sawtooth,2,0.0192,0.02328462
S1,sawtooth,2,0.5736308,0.2067038
S1,sawtooth,2,1.129631,0.3697026
S1,sawtooth,2,1.685446,0.5076666
S1,sawtooth,2,2.240954,0.6275603
S1,sawtooth,2,2.7958,0.7354513
S1,sawtooth,2,3.351277,0.8357628
S1,sawtooth,2,3.907477,0.9299821
S1,sawtooth,2,4.463293,1.020673
S1,sawtooth,2,5.0188,1.106844
S1,sawtooth,2,5.573831,1.188572
S1,sawtooth,2,6.129031,1.266818
S1,sawtooth,2,6.6852,1.340227
S1,sawtooth,2,7.241015,1.410759
S1,sawtooth,2,7.796677,1.477555
S1,sawtooth,2,8.351985,1.542535
S1,sawtooth,2,8.90723,1.604092
S1,sawtooth,2,9.462954,1.663801
S1,sawtooth,2,10.01885,1.721421
S1,sawtooth,2,10.5744,1.776086
S1,sawtooth,2,11.12994,1.828254
S1,sawtooth,2,11.68483,1.878488
S1,sawtooth,2,12.2406,1.926728
S1,sawtooth,2,12.79665,1.973136
S1,sawtooth,2,13.35223,2.014409
S1,sawtooth,2,13.90797,2.050654
S1,sawtooth,2,14.46271,2.077394
S1,sawtooth,2,15.01857,0.6316282
S1,sawtooth,2,15.57468,0.01483077
S1,sawtooth,2,16.13019,0.01486154
S1,sawtooth,2,16.68566,0.01491282
S1,sawtooth,2,17.24063,0.0149641
S1,sawtooth,2,17.79617,0.01494487
S1,sawtooth,2,18.35226,0.01497564
S1,sawtooth,2,18.90811,0.01499615
S1,sawtooth,2,19.46365,0.01511795
S1,sawtooth,2,20.01885,0.01516795
S1,sawtooth,2,20.57405,0.01515
S1,sawtooth,2,21.13006,0.01523846
S1,sawtooth,2,21.68591,0.01532179
S1,sawtooth,2,22.24138,0.01546923
S1,sawtooth,2,22.79688,0.01552692
S1,sawtooth,2,23.35185,0.01545128
S1,sawtooth,2,0.4719846,0.1459705
S1,sawtooth,2,1.027415,0.3168205
S1,sawtooth,2,1.583692,0.4694167
S1,sawtooth,2,2.139169,0.6027923
S1,sawtooth,2,2.694815,0.7181962
S1,sawtooth,2,3.249784,0.8247538
S1,sawtooth,2,3.805185,0.9206423
S1,sawtooth,2,4.361339,1.012656
S1,sawtooth,2,4.9172,1.100103
S1,sawtooth,2,5.472892,1.181788
S1,sawtooth,2,6.028123,1.258633
S1,sawtooth,2,6.583092,1.33264
S1,sawtooth,2,7.139338,1.4017
S1,sawtooth,2,7.694923,1.469014
S1,sawtooth,2,8.250231,1.531921
S1,sawtooth,2,8.806015,1.591549
S1,sawtooth,2,9.360785,1.647218
S1,sawtooth,2,9.916831,0.1015449
S1,sawtooth,2,10.47275,0.06133205
S1,sawtooth,2,11.02826,0.06144743
S1,sawtooth,2,11.58397,0.06150256
S1,sawtooth,2,12.13863,0.06154872
S1,sawtooth,2,12.69443,0.06166795
S1,sawtooth,2,13.25068,0.06166667
S1,sawtooth,2,13.80629,0.06178461
S1,sawtooth,2,14.36192,0.06182692
S1,sawtooth,2,14.91689,0.06193462
S1,sawtooth,2,0.3035385,0.09272564
S1,sawtooth,2,0.8589384,0.2641372
S1,sawtooth,2,1.414446,0.4179628
S1,sawtooth,2,1.969338,0.554327
S1,sawtooth,2,2.524877,0.6729949
S1,sawtooth,2,3.081077,0.7773782
S1,sawtooth,2,3.636615,0.8745334
S1,sawtooth,2,4.192246,0.9660295
S1,sawtooth,2,4.747323,1.053349
S1,sawtooth,2,5.302492,1.133885
S1,sawtooth,2,5.858723,1.210336
S1,sawtooth,2,6.414415,1.282132
S1,sawtooth,2,6.970277,1.349581
S1,sawtooth,2,7.525584,1.414479
S1,sawtooth,2,8.080554,1.47462
S1,sawtooth,2,8.636523,1.533432
S1,sawtooth,2,9.192492,1.589296
S1,sawtooth,2,9.748031,1.638431
S1,sawtooth,2,10.30354,1.657624
S1,sawtooth,2,10.85835,0.04370513
S1,sawtooth,2,11.41417,0.04379744
S1,sawtooth,2,11.97037,0.04390128
S1,sawtooth,2,12.5258,0.04395
S1,sawtooth,2,13.08149,0.0440859
S1,sawtooth,2,13.63638,0.04419872
S1,sawtooth,2,14.19209,0.04420385
S1,sawtooth,2,0.5101846,0.1908551
S1,sawtooth,2,1.065846,0.3578577
S1,sawtooth,2,1.621631,0.500868
S1,sawtooth,2,2.176708,0.6236423
S1,sawtooth,2,2.731831,0.7344602
S1,sawtooth,2,3.287846,0.8377218
S1,sawtooth,2,3.843769,0.9334615
S1,sawtooth,2,4.399354,1.021461
S1,sawtooth,2,4.954739,1.107259
S1,sawtooth,2,5.509631,1.18943
S1,sawtooth,2,6.065492,1.267415
S1,sawtooth,2,6.621538,1.341247
S1,sawtooth,2,7.177077,1.412032
S1,sawtooth,2,7.732692,1.479658
S1,sawtooth,2,8.287939,1.545167
S1,sawtooth,2,8.843754,1.607276
S1,sawtooth,2,9.399339,1.667074
S1,sawtooth,2,9.954924,1.724072
S1,sawtooth,2,10.51069,1.77874
S1,sawtooth,2,11.06561,1.830076
S1,sawtooth,2,11.62109,1.876626
S1,sawtooth,2,12.17717,1.918345
S1,sawtooth,2,12.73295,1.958074
S1,sawtooth,2,13.28869,1.999233
S1,sawtooth,2,13.84403,1.555349
S1,sawtooth,2,14.39874,0.01424744
S1,sawtooth,2,14.95502,0.01439103
S1,sawtooth,2,15.51079,0.01444872
S1,sawtooth,2,16.06614,0.01466026
S1,sawtooth,2,16.62154,0.01469359
S1,sawtooth,2,17.17669,0.01473846
S1,sawtooth,2,17.73266,0.01478333
S1,sawtooth,2,0.2303846,0.09642949
S1,sawtooth,2,0.7865385,0.2752577
S1,sawtooth,2,1.342431,0.4288269
S1,sawtooth,2,1.897908,0.5599051
S1,sawtooth,2,2.453369,0.6742782
S1,sawtooth,2,3.008385,0.7803423
S1,sawtooth,2,3.563954,0.877018
S1,sawtooth,2,4.1202,0.9651872
S1,sawtooth,2,4.675631,1.053235
S1,sawtooth,2,5.231631,1.135051
S1,sawtooth,2,5.786262,1.214965
S1,sawtooth,2,6.341877,1.292883
S1,sawtooth,2,6.898262,1.366086
S1,sawtooth,2,7.453585,1.436174
S1,sawtooth,2,8.0092,1.503047
S1,sawtooth,2,8.564169,1.566806
S1,sawtooth,2,9.119646,1.626999
S1,sawtooth,2,9.675831,1.685295
S1,sawtooth,2,10.23149,1.741635
S1,sawtooth,2,10.78712,1.795372
S1,sawtooth,2,11.34228,1.847909
S1,sawtooth,2,11.89732,1.898229
S1,sawtooth,2,12.45352,1.944859
S1,sawtooth,2,13.00937,1.989301
S1,sawtooth,2,13.565,2.030722
S1,sawtooth,2,14.12046,2.064891
S1,sawtooth,2,14.67571,1.378729
S1,sawtooth,2,15.23117,0.01275128
S1,sawtooth,2,15.78706,0.01276667
S1,sawtooth,2,16.34272,0.01289615
S1,sawtooth,3,0.0192,0.02328462
S1,sawtooth,3,0.5736308,0.2067038
S1,sawtooth,3,1.129631,0.3697026
S1,sawtooth,3,1.685446,0.5076666
S1,sawtooth,3,2.240954,0.6275603
S1,sawtooth,3,2.7958,0.7354513
S1,sawtooth,3,3.351277,0.8357628
S1,sawtooth,3,3.907477,0.9299821
S1,sawtooth,3,4.463293,1.020673
S1,sawtooth,3,5.0188,1.106844
S1,sawtooth,3,5.573831,1.188572
S1,sawtooth,3,6.129031,1.266818
S1,sawtooth,3,6.6852,1.340227
S1,sawtooth,3,7.241015,1.410759
S1,sawtooth,3,7.796677,1.477555
S1,sawtooth,3,8.351985,1.542535
S1,sawtooth,3,8.90723,1.604092
S1,sawtooth,3,9.462954,1.663801
S1,sawtooth,3,10.01885,1.721421
S1,sawtooth,3,10.5744,1.776086
S1,sawtooth,3,11.12994,1.828254
S1,sawtooth,3,11.68483,1.878488
S1,sawtooth,3,12.2406,1.926728
S1,sawtooth,3,12.79665,1.973136
S1,sawtooth,3,13.35223,2.014409
S1,sawtooth,3,13.90797,2.050654
S1,sawtooth,3,14.46271,2.077394
S1,sawtooth,3,15.01857,0.6316282
S1,sawtooth,3,15.57468,0.01483077
S1,sawtooth,3,16.13019,0.01486154
S1,sawtooth,3,16.68566,0.01491282
S1,sawtooth,3,17.24063,0.0149641
S1,sawtooth,3,17.79617,0.01494487
S1,sawtooth,3,18.35226,0.01497564
S1,sawtooth,3,18.90811,0.01499615
S1,sawtooth,3,19.46365,0.01511795
S1,sawtooth,3,20.01885,0.01516795
S1,sawtooth,3,20.57405,0.01515
S1,sawtooth,3,21.13006,0.01523846
S1,sawtooth,3,21.68591,0.01532179
S1,sawtooth,3,22.24138,0.01546923
S1,sawtooth,3,22.79688,0.01552692
S1,sawtooth,3,23.35185,0.01545128
S1,sawtooth,3,0.4719846,0.1459705
S1,sawtooth,3,1.027415,0.3168205
S1,sawtooth,3,1.583692,0.4694167
S1,sawtooth,3,2.139169,0.6027923
S1,sawtooth,3,2.694815,0.7181962
S1,sawtooth,3,3.249784,0.8247538
S1,sawtooth,3,3.805185,0.9206423
S1,sawtooth,3,4.361339,1.012656
S1,sawtooth,3,4.9172,1.100103
S1,sawtooth,3,5.472892,1.181788
S1,sawtooth,3,6.028123,1.258633
S1,sawtooth,3,6.583092,1.33264
S1,sawtooth,3,7.139338,1.4017
S1,sawtooth,3,7.694923,1.469014
S1,sawtooth,3,8.250231,1.531921
S1,sawtooth,3,8.806015,1.591549
S1,sawtooth,3,9.360785,1.647218
S1,sawtooth,3,9.916831,0.1015449
S1,sawtooth,3,10.47275,0.06133205
S1,sawtooth,3,11.02826,0.06144743
S1,sawtooth,3,11.58397,0.06150256
S1,sawtooth,3,12.13863,0.06154872
S1,sawtooth,3,12.69443,0.06166795
S1,sawtooth,3,13.25068,0.06166667
S1,sawtooth,3,13.80629,0.06178461
S1,sawtooth,3,14.36192,0.06182692
S1,sawtooth,3,14.91689,0.06193462
S1,sawtooth,3,0.3035385,0.09272564
S1,sawtooth,3,0.8589384,0.2641372
S1,sawtooth,3,1.414446,0.4179628
S1,sawtooth,3,1.969338,0.554327
S1,sawtooth,3,2.524877,0.6729949
S1,sawtooth,3,3.081077,0.7773782
S1,sawtooth,3,3.636615,0.8745334
S1,sawtooth,3,4.192246,0.9660295
S1,sawtooth,3,4.747323,1.053349
S1,sawtooth,3,5.302492,1.133885
S1,sawtooth,3,5.858723,1.210336
S1,sawtooth,3,6.414415,1.282132
S1,sawtooth,3,6.970277,1.349581
S1,sawtooth,3,7.525584,1.414479
S1,sawtooth,3,8.080554,1.47462
S1,sawtooth,3,8.636523,1.533432
S1,sawtooth,3,9.192492,1.589296
S1,sawtooth,3,9.748031,1.638431
S1,sawtooth,3,10.30354,1.657624
S1,sawtooth,3,10.85835,0.04370513
S1,sawtooth,3,11.41417,0.04379744
S1,sawtooth,3,11.97037,0.04390128
S1,sawtooth,3,12.5258,0.04395
S1,sawtooth,3,13.08149,0.0440859
S1,sawtooth,3,13.63638,0.04419872
S1,sawtooth,3,14.19209,0.04420385
S1,sawtooth,3,0.5101846,0.1908551
S1,sawtooth,3,1.065846,0.3578577
S1,sawtooth,3,1.621631,0.500868
S1,sawtooth,3,2.176708,0.6236423
S1,sawtooth,3,2.731831,0.7344602
S1,sawtooth,3,3.287846,0.8377218
S1,sawtooth,3,3.843769,0.9334615
S1,sawtooth,3,4.399354,1.021461
S1,sawtooth,3,4.954739,1.107259
S1,sawtooth,3,5.509631,1.18943
S1,sawtooth,3,6.065492,1.267415
S1,sawtooth,3,6.621538,1.341247
S1,sawtooth,3,7.177077,1.412032
S1,sawtooth,3,7.732692,1.479658
S1,sawtooth,3,8.287939,1.545167
S1,sawtooth,3,8.843754,1.607276
S1,sawtooth,3,9.399339,1.667074
S1,sawtooth,3,9.954924,1.724072
S1,sawtooth,3,10.51069,1.77874
S1,sawtooth,3,11.06561,1.830076
S1,sawtooth,3,11.62109,1.876626
S1,sawtooth,3,12.17717,1.918345
S1,sawtooth,3,12.73295,1.958074
S1,sawtooth,3,13.28869,1.999233
S1,sawtooth,3,13.84403,1.555349
S1,sawtooth,3,14.39874,0.01424744
S1,sawtooth,3,14.95502,0.01439103
S1,sawtooth,3,15.51079,0.01444872
S1,sawtooth,3,16.06614,0.01466026
S1,sawtooth,3,16.62154,0.01469359
S1,sawtooth,3,17.17669,0.01473846
S1,sawtooth,3,17.73266,0.01478333
S1,sawtooth,3,0.2303846,0.09642949
S1,sawtooth,3,0.7865385,0.2752577
S1,sawtooth,3,1.342431,0.4288269
S1,sawtooth,3,1.897908,0.5599051
S1,sawtooth,3,2.453369,0.6742782
S1,sawtooth,3,3.008385,0.7803423
S1,sawtooth,3,3.563954,0.877018
S1,sawtooth,3,4.1202,0.9651872
S1,sawtooth,3,4.675631,1.053235
S1,sawtooth,3,5.231631,1.135051
S1,sawtooth,3,5.786262,1.214965
S1,sawtooth,3,6.341877,1.292883
S1,sawtooth,3,6.898262,1.366086
S1,sawtooth,3,7.453585,1.436174
S1,sawtooth,3,8.0092,1.503047
S1,sawtooth,3,8.564169,1.566806
S1,sawtooth,3,9.119646,1.626999
S1,sawtooth,3,9.675831,1.685295
S1,sawtooth,3,10.23149,1.741635
S1,sawtooth,3,10.78712,1.795372
S1,sawtooth,3,11.34228,1.847909
S1,sawtooth,3,11.89732,1.898229
S1,sawtooth,3,12.45352,1.944859
S1,sawtooth,3,13.00937,1.989301
S1,sawtooth,3,13.565,2.030722
S1,sawtooth,3,14.12046,2.064891
S1,sawtooth,3,14.67571,1.378729
S1,sawtooth,3,15.23117,0.01275128
S1,sawtooth,3,15.78706,0.01276667
S1,sawtooth,3,16.34272,0.01289615
S1,sawtooth,4,0.0192,0.02328462
S1,sawtooth,4,0.5736308,0.2067038
S1,sawtooth,4,1.129631,0.3697026
S1,sawtooth,4,1.685446,0.5076666
S1,sawtooth,4,2.240954,0.6275603
S1,sawtooth,4,2.7958,0.7354513
S1,sawtooth,4,3.351277,0.8357628
S1,sawtooth,4,3.907477,0.9299821
S1,sawtooth,4,4.463293,1.020673
S1,sawtooth,4,5.0188,1.106844
S1,sawtooth,4,5.573831,1.188572
S1,sawtooth,4,6.129031,1.266818
S1,sawtooth,4,6.6852,1.340227
S1,sawtooth,4,7.241015,1.410759
S1,sawtooth,4,7.796677,1.477555
S1,sawtooth,4,8.351985,1.542535
S1,sawtooth,4,8.90723,1.604092
S1,sawtooth,4,9.462954,1.663801
S1,sawtooth,4,10.01885,1.721421
S1,sawtooth,4,10.5744,1.776086
S1,sawtooth,4,11.12994,1.828254
S1,sawtooth,4,11.68483,1.878488
S1,sawtooth,4,12.2406,1.926728
S1,sawtooth,4,12.79665,1.973136
S1,sawtooth,4,13.35223,2.014409
S1,sawtooth,4,13.90797,2.050654
S1,sawtooth,4,14.46271,2.077394
S1,sawtooth,4,15.01857,0.6316282
S1,sawtooth,4,15.57468,0.01483077
S1,sawtooth,4,16.13019,0.01486154
S1,sawtooth,4,16.68566,0.01491282
S1,sawtooth,4,17.24063,0.0149641
S1,sawtooth,4,17.79617,0.01494487
S1,sawtooth,4,18.35226,0.01497564
S1,sawtooth,4,18.90811,0.01499615
S1,sawtooth,4,19.46365,0.01511795
S1,sawtooth,4,20.01885,0.01516795
S1,sawtooth,4,20.57405,0.01515
S1,sawtooth,4,21.13006,0.01523846
S1,sawtooth,4,21.68591,0.01532179
S1,sawtooth,4,22.24138,0.01546923
S1,sawtooth,4,22.79688,0.01552692
S1,sawtooth,4,23.35185,0.01545128
S1,sawtooth,4,0.4719846,0.1459705
S1,sawtooth,4,1.027415,0.3168205
S1,sawtooth,4,1.583692,0.4694167
S1,sawtooth,4,2.139169,0.6027923
S1,sawtooth,4,2.694815,0.7181962
S1,sawtooth,4,3.249784,0.8247538
S1,sawtooth,4,3.805185,0.9206423
S1,sawtooth,4,4.361339,1.012656
S1,sawtooth,4,4.9172,1.100103
S1,sawtooth,4,5.472892,1.181788
S1,sawtooth,4,6.028123,1.258633
S1,sawtooth,4,6.583092,1.33264
S1,sawtooth,4,7.139338,1.4017
S1,sawtooth,4,7.694923,1.469014
S1,sawtooth,4,8.250231,1.531921
S1,sawtooth,4,8.806015,1.591549
S1,sawtooth,4,9.360785,1.647218
S1,sawtooth,4,9.916831,0.1015449
S1,sawtooth,4,10.47275,0.06133205
S1,sawtooth,4,11.02826,0.06144743
S1,sawtooth,4,11.58397,0.06150256
S1,sawtooth,4,12.13863,0.06154872
S1,sawtooth,4,12.69443,0.06166795
S1,sawtooth,4,13.25068,0.06166667
S1,sawtooth,4,13.80629,0.06178461
S1,sawtooth,4,14.36192,0.06182692
S1,sawtooth,4,14.91689,0.06193462
S1,sawtooth,4,0.3035385,0.09272564
S1,sawtooth,4,0.8589384,0.2641372
S1,sawtooth,4,1.414446,0.4179628
S1,sawtooth,4,1.969338,0.554327
S1,sawtooth,4,2.524877,0.6729949
S1,sawtooth,4,3.081077,0.7773782
S1,sawtooth,4,3.636615,0.8745334
S1,sawtooth,4,4.192246,0.9660295
S1,sawtooth,4,4.747323,1.053349
S1,sawtooth,4,5.302492,1.133885
S1,sawtooth,4,5.858723,1.210336
S1,sawtooth,4,6.414415,1.282132
S1,sawtooth,4,6.970277,1.349581
S1,sawtooth,4,7.525584,1.414479
S1,sawtooth,4,8.080554,1.47462
S1,sawtooth,4,8.636523,1.533432
S1,sawtooth,4,9.192492,1.589296
S1,sawtooth,4,9.748031,1.638431
S1,sawtooth,4,10.30354,1.657624
S1,sawtooth,4,10.85835,0.04370513
S1,sawtooth,4,11.41417,0.04379744
S1,sawtooth,4,11.97037,0.04390128
S1,sawtooth,4,12.5258,0.04395
S1,sawtooth,4,13.08149,0.0440859
S1,sawtooth,4,13.63638,0.04419872
S1,sawtooth,4,14.19209,0.04420385
S1,sawtooth,4,0.5101846,0.1908551
S1,sawtooth,4,1.065846,0.3578577
S1,sawtooth,4,1.621631,0.500868
S1,sawtooth,4,2.176708,0.6236423
S1,sawtooth,4,2.731831,0.7344602
S1,sawtooth,4,3.287846,0.8377218
S1,sawtooth,4,3.843769,0.9334615
S1,sawtooth,4,4.399354,1.021461
S1,sawtooth,4,4.954739,1.107259
S1,sawtooth,4,5.509631,1.18943
S1,sawtooth,4,6.065492,1.267415
S1,sawtooth,4,6.621538,1.341247
S1,sawtooth,4,7.177077,1.412032
S1,sawtooth,4,7.732692,1.479658
S1,sawtooth,4,8.287939,1.545167
S1,sawtooth,4,8.843754,1.607276
S1,sawtooth,4,9.399339,1.667074
